#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
1045,"Nightrain","Guns N' Roses",0,149,"glam metal, hard rock, rock","Metal, Rock","Appetite For Destruction",1987-07-21,04:26,40,99,11,1,24,0,10,-7,F#/G♭ Major,4,2023-12-26,2vNw57KPaYDzkyPxXYUORX,"Guns N Roses P&D",2B,,https://i.scdn.co/image/ab67616d0000485168384dd85fd5e95831252f60
1046,"Dust N' Bones","Guns N' Roses",54,130,"glam metal, hard rock, rock","Metal, Rock","Use Your Illusion I",1991-09-17,04:58,45,92,2,0,45,0,10,-7,G#/A♭ Major,4,2023-12-26,4vtXsXvSYaTfKQ0dJXbJGu,"Guns N Roses P&D",4B,,https://i.scdn.co/image/ab67616d00004851e44963b8bb127552ac761873
1047,"Fat Bottomed Girls - 2011 Remaster","Queen",66,89,"classic rock, glam rock, rock","Rock","Jazz (2011 Remaster)",1978-11-10,04:15,33,68,3,0,42,0,30,-8,D Major,4,2023-12-26,6IAVxNFi1W88UhDeyvOsdo,"EMI",10B,,https://i.scdn.co/image/ab67616d000048517c39dd133836c2c1c87e34d6
1048,"jack money bean","bbno$,Yung Gravy,lentra",47,92,"canadian hip hop, dark trap, meme rap, minnesota hip hop","Hip Hop","good luck have fun",2020-10-09,02:33,81,52,36,0,76,20,10,-9,C♯/D♭ Major,4,2023-12-26,5eakE6GwfSZritlV8VwoAq,"bbno$",3B,https://p.scdn.co/mp3-preview/bc96532a378222f550f70d8ffd837dfe4effe88c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851770f784e4ab79dd5963d2c90
1049,"Sanctuary","Joji",74,168,"viral pop","Pop","Nectar",2020-09-24,03:00,55,64,39,0,33,10,30,-7,C♯/D♭ Major,4,2023-12-26,5F1ZmucV0uJY14y2dYKePa,"88rising Music/Warner Records",3B,https://p.scdn.co/mp3-preview/b3c2037a7cd4745177be546b5e91a3d1e663ce9f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123c552a7a4fdafac02e08c34
1050,"Run","Joji",63,158,"viral pop","Pop","Nectar",2020-09-24,03:15,45,72,4,0,36,0,60,-4,G Major,3,2023-12-26,1zmgEIHE0eXH0IhBGuoTkP,"88rising Music/Warner Records",9B,https://p.scdn.co/mp3-preview/fdd7846ce3696a52b4029c7af33cb451eae0bec3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123c552a7a4fdafac02e08c34
1051,"Karma Chameleon - Remastered 2002","Culture Club",77,92,"new romantic, new wave, new wave pop, soft rock, synthpop","Rock, Pop","Colour By Numbers (Remastered / Expanded Edition)",1983-10-01,04:12,67,73,23,0,89,0,10,-7,A#/B♭ Major,4,2023-12-26,2wSAWEYUHkt92X4SBAPqZE,"EMI Marketing",6B,,https://i.scdn.co/image/ab67616d00004851c7d7cdad0c2ffa5620129ee8
1052,"Berzerk","Eminem",69,95,"detroit hip hop, hip hop, rap","Hip Hop","The Marshall Mathers LP2 (Deluxe)",2013-11-05,03:58,74,87,2,0,68,30,20,-4,B Minor,4,2023-12-26,6Xk7PnitV9jCRorWt2LiVZ,"Aftermath",10A,,https://i.scdn.co/image/ab67616d00004851c6338d684995af10c2bf0533
1053,"Hells Bells","AC/DC",75,107,"australian rock, hard rock, rock","Rock","Back In Black",1980-07-25,05:12,39,87,1,1,30,0,20,-5,E Minor,4,2023-12-26,69QHm3pustz01CJRwdo20z,"Columbia",9A,https://p.scdn.co/mp3-preview/63f8bf5471d413befecf9dd100665726f980b1b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b51f8d91f3a21e8426361ae
1054,"No More Tears","Ozzy Osbourne",74,103,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock","Rock, Metal","No More Tears (Expanded Edition)",1991-09-17,07:23,35,75,0,0,32,0,60,-7,F#/G♭ Major,4,2023-12-26,7w6PJe5KBPyvuRYxFkPssC,"Epic",2B,https://p.scdn.co/mp3-preview/ae9f4164e51e875e0e46fd26d5a87387003f8c45?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c2b61984b54ad58c8d6fdd19
1055,"The Gift of Guilt","Gojira",39,157,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","L'Enfant Sauvage",2012-06-26,05:56,20,98,0,69,8,0,10,-6,F Minor,4,2023-12-26,5ke0lqEJZM2nAD3aRMxfV2,"Roadrunner Records",4A,https://p.scdn.co/mp3-preview/26c357c339c66506d93a014bf55a4dfc736c6bf0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485198fd12235fab9949beaf8496
1056,"Knockin' On Heaven's Door","Guns N' Roses",80,132,"glam metal, hard rock, rock","Metal, Rock","Use Your Illusion II",1991-09-18,05:36,50,74,2,0,38,0,10,-7,F#/G♭ Major,4,2023-12-26,4JiEyzf0Md7KEFFGWDDdCr,"Guns N Roses P&D",2B,,https://i.scdn.co/image/ab67616d0000485192d21aef6c0d288cc4c05973
1057,"Morrow","070 Shake",53,100,"new jersey rap","Hip Hop","Modus Vivendi",2020-01-17,04:06,74,67,6,2,19,0,10,-7,C Major,4,2023-12-26,3sIoWQZbJqUKj5iELz8eTA,"Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",8B,,https://i.scdn.co/image/ab67616d0000485120921767dd81e8f90ef9fc71
1058,"Sacrifice","Chløë Black",0,112,"alt z","Pop","Sacrifice",2020-08-21,02:55,71,67,13,0,54,0,50,-6,E Minor,4,2023-12-26,1A4UtLUbo84Kh3Nz3i1aEc,"Twin Music Inc",9A,,https://i.scdn.co/image/ab67616d000048517add6c23358a7600075aa7db
1059,"ErruDumEllaHvad","ICEKIID",54,104,"danish hip hop, danish pop","Hip Hop, Pop","ErruDumEllaHvad",2020-06-12,02:28,92,71,28,0,73,20,20,-6,G#/A♭ Minor,4,2023-12-26,5qaaQp6KvkEdB2q7SKQAcJ,"Cannibal Records",1A,https://p.scdn.co/mp3-preview/f9d47e5c2a0b629f204ec726617b66cc1c1db2aa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f6538e8c8b945f79e9524a83
1060,"Elektrify","Code:Manta",16,128,"","","Elektrify",2011-02-21,06:48,60,94,1,2,50,0,10,-6,B Minor,4,2023-12-26,6UJKWhAfglDlY8a6Mpvc3n,"Rogue Industries",10A,https://p.scdn.co/mp3-preview/e9ba97b92cff686d5ab4296652c98829f5dfa316?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516ec703fe235b3d05aadd9815
1061,"Down for Life","Testament",61,112,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal","Metal, Rock","The Gathering",1999-06-08,03:23,34,96,0,11,35,0,0,-11,C♯/D♭ Major,4,2023-12-26,3pKsUMqpVr4ZJ13Mm91Xig,"Nuclear Blast",3B,https://p.scdn.co/mp3-preview/beaab2d3e17572531a6011f30e5ba29637f226c4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f1897a3debc7d085fcaa901c
1062,"Pull Me Under","Dream Theater",62,102,"hard rock, metal, progressive metal","Rock, Metal","Images and Words",1992-06-30,08:13,53,94,0,5,28,0,10,-9,A Major,4,2023-12-26,5CPXR6lDTvngxtmMZxnWmC,"Atlantic Records",11B,https://p.scdn.co/mp3-preview/5a55fb4658c2dc7199d50cf322ab18789883ecd7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4d11b78efa76496f2acd618
1063,"Night Crawler","Judas Priest",56,97,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Painkiller",1990-09-26,05:44,48,98,0,6,10,10,10,-6,F#/G♭ Minor,4,2023-12-26,0MU1TyyAbuoXLGiQBgW9CI,"Columbia",11A,https://p.scdn.co/mp3-preview/87d4cad9da02131a5b04f107def6b1301953f412?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160db4ca924d17bc6754e89aa
1064,"Wish I Was Younger","Alfie Templeman",0,139,"modern alternative pop","Pop","Happiness in Liquid Form",2020-07-17,02:07,68,88,4,3,90,0,10,-4,G#/A♭ Major,4,2023-12-26,551RN9rptFQ5xp86tTpGFs,"Chess Club",4B,,https://i.scdn.co/image/ab67616d0000485119c401840e4c5d1776af745e
1065,"Ticket To Ride","KAWALA",52,160,"uk pop","Pop","Ticket To Ride",2020-06-12,03:02,57,78,28,0,75,0,30,-6,A Major,4,2023-12-26,4AGjD3R8ch6JmvDLAwFw7P,"EMI",11B,,https://i.scdn.co/image/ab67616d000048519b9d7f99b241fcefdab0888c
1066,"Cool Up","De Lux",0,142,"la indie","Pop","Cool Up",2020-01-08,04:58,58,91,2,2,57,10,10,-7,A Major,4,2023-12-26,7MmSykQkcNEAuLSmrsRz5G,"Innovative Leisure",11B,,https://i.scdn.co/image/ab67616d00004851e2359a8161e0f5d03e8d854c
1067,"İHTİMALLERİN HEYECANINA ÜZÜLÜYORUM","Büyük Ev Ablukada",50,103,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,03:25,35,41,89,0,15,0,10,-13,B Minor,4,2023-12-26,1XhFmIIYWjHuovs2F4IpWj,"OLMADI KACARIZ",10A,https://p.scdn.co/mp3-preview/84945f8aaac74f1d6dd4107dea04e534949e7e0a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
1068,"been a minute","Leyma",0,108,"","","been a minute",2020-07-01,03:04,68,62,29,0,75,0,0,-6,B Minor,4,2023-12-26,5hIErj1qa72aXt578zIsEk,"Leyma",10A,,https://i.scdn.co/image/ab67616d0000485177eacbdadef4560e0b5f11e4
1069,"Eyvallah","Duman",0,141,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,04:49,35,81,4,0,37,0,40,-5,G Major,3,2023-12-26,5Tnqm7y0tkdLcmiMop2iqW,"PASAJ",9B,,https://i.scdn.co/image/ab67616d00004851690c8a1e18cebea2ecfebcd0
1070,"Melankoli","Duman",0,115,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,04:24,46,39,27,0,13,0,10,-11,A Minor,4,2023-12-26,3t6eD0Ih0ltE55FwziSl7U,"PASAJ",8A,,https://i.scdn.co/image/ab67616d00004851690c8a1e18cebea2ecfebcd0
1071,"Kendime Yalan Söyledim","Seksendört",67,127,"turkish pop, turkish rock","Pop, Rock","Akiyor Zaman",2011-03-03,04:27,69,73,21,0,58,0,0,-6,B Minor,4,2023-12-26,5hYb9RIvqvk8J6mjMNL4pc,"Poll Production",10A,https://p.scdn.co/mp3-preview/4048c98eed026722b3064736fa84e77c2a80f567?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c64d0b7ad5643b3b281b238a
1072,"Balık","Duman",45,98,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Duman 2",2010-07-06,02:48,54,72,1,0,47,0,20,-5,D Minor,4,2023-12-26,6K4ZH6wgUTJBxfiFBOusxK,"SONY MUSIC TURKEY",7A,https://p.scdn.co/mp3-preview/ec6d97a3e3d7be79ecfc7f0e74dc2eaf9a9c2a94?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d0d71d22c8d179577756208
1073,"Aman Aman","Duman",61,106,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:05,74,44,36,0,68,0,20,-6,E Major,4,2023-12-26,0NeO8RLuVdFRigkKhjBgbT,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",12B,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
1074,"Köprüaltı","Duman",62,150,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Eski Köprünün Altında",1999-11-05,04:51,59,73,28,0,82,0,0,-6,A Major,4,2023-12-26,43tIlj5mqSjV4DPuDRb5NQ,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",11B,,https://i.scdn.co/image/ab67616d000048512240c0edb98124fb3491084a
1075,"HEPSİNE NE FENA","Büyük Ev Ablukada",44,115,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,05:12,69,50,2,0,50,0,10,-12,C♯/D♭ Minor,4,2023-12-26,72UMOAfc73lO9ci7Fzl66X,"OLMADI KACARIZ",12A,https://p.scdn.co/mp3-preview/faebb3744511ff8bb227b75f4a08530f57f7d716?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
1076,"ARAYAN BULUR","Büyük Ev Ablukada",44,126,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,05:51,73,44,38,1,52,0,10,-13,B Minor,4,2023-12-26,5gGvmMgnq66xLSEoDx9iJQ,"OLMADI KACARIZ",10A,https://p.scdn.co/mp3-preview/716ebaa41c5f534bcd74f48007d95b3c46ff0f91?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
1077,"BOŞLUK","Büyük Ev Ablukada",45,110,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,03:00,79,43,49,0,65,0,0,-13,A Major,4,2023-12-26,7nnW9qKcLQi98ghW42lsAX,"OLMADI KACARIZ",11B,https://p.scdn.co/mp3-preview/b0700831d55767b763f64c1383e2c173a333f8c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
1078,"To Forgive is to Suffer","Death",41,149,"death metal, dissonant death metal, florida death metal, groove metal, hard rock, metal, speed metal, technical death metal","Metal, Rock","The Sound of Perseverance - Reissue",1998-00-00,05:55,23,99,0,1,11,10,20,-3,D Major,4,2023-12-26,5nERUGtVswJAKRBXLWuZWO,"Relapse Records",10B,https://p.scdn.co/mp3-preview/6d1c722ea6d717634bff0fdb109a56eb9c152d73?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485191fcdc499f2dbfbcd7e58b59
1079,"Lost Chapter","Pentakill,Jorn Lande",55,135,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,03:49,49,98,0,0,31,10,0,-5,E Minor,4,2023-12-26,207K1MXwebxpXDS43OazOU,"Riot Games",9A,https://p.scdn.co/mp3-preview/f8c15fd8f2751ac4c1c812c37a12177d4f8d3403?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1080,"Predator","Pentakill,Tre Watson,TELLE",47,76,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:19,41,99,0,3,34,0,20,-6,E Minor,4,2023-12-26,5yGvW9W8yte5ChMcIAwb0m,"Riot Games",9A,https://p.scdn.co/mp3-preview/b0df52aa8fce4c9830848af877e2aad5db882b78?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1081,"Edge of Night","Pentakill,Jorn Lande",52,145,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:49,37,90,2,0,19,0,0,-5,G Major,3,2023-12-26,3Ro1AMjH9qdY3ZTWfxIFpN,"Riot Games",9B,https://p.scdn.co/mp3-preview/03800c0b28daf11706fcba57cd8ce4b31734a507?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1082,"Gathering Storm","Pentakill,Jorn Lande,Noora Louhimo,Jose "Atlan" Aranda",49,170,"melodic power metal, hel, ","Metal","III: Lost Chapter",2021-09-08,04:37,38,98,0,0,38,0,30,-4,F#/G♭ Minor,4,2023-12-26,2eKab7Fw5lCVnVM4G16N6B,"Riot Games",11A,https://p.scdn.co/mp3-preview/ca205a3b57587b9eaef027ab2855344d2ce9a3c2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1083,"Conqueror","Pentakill,TELLE,Tre Watson",48,125,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:10,50,99,0,0,21,10,30,-6,E Minor,4,2023-12-26,4EUVF9U6yBUOz97cIyFhar,"Riot Games",9A,https://p.scdn.co/mp3-preview/ef27c88548a430d4fb125dccecfc4faa34edf42b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1084,"Lightbringer - Acoustic","Pentakill,Jorn Lande",49,130,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,03:14,45,33,80,0,17,0,10,-10,A Minor,4,2023-12-26,2c3RC6Q1srMggPeBitBBvO,"Riot Games",8A,https://p.scdn.co/mp3-preview/8e425990d9634a06ad225574ebf6731918647080?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1085,"Executioner's Calling","Pentakill,Jorn Lande,Tre Watson",43,140,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:36,43,95,0,0,26,10,10,-6,G Major,4,2023-12-26,5hdHRPKv5pwB93nBq19reU,"Riot Games",9B,https://p.scdn.co/mp3-preview/77415091384e3a7fd4025ce9cf6b62a3a9962217?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1086,"Stormrazor","Pentakill,Noora Louhimo",43,100,"melodic power metal, hel","Metal","III: Lost Chapter",2021-09-08,04:04,49,99,0,0,16,10,30,-5,G Major,4,2023-12-26,1gZ1mDu4N5yxt0Da0zZ5RI,"Riot Games",9B,https://p.scdn.co/mp3-preview/255a2d147e9b869f000bd19ee2b02522152ca0f9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1087,"Aftershock","Pentakill,Tre Watson",46,140,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,03:30,47,96,0,59,16,10,0,-6,E Minor,4,2023-12-26,6BPJCWBiFHF7ItUQlyyP6x,"Riot Games",9A,https://p.scdn.co/mp3-preview/a1d569c75d966cdeb1be60035402b4dc1d911f98?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1088,"Last Stand","Pentakill,Jorn Lande",44,93,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:37,25,96,0,0,33,0,10,-6,E Minor,3,2023-12-26,5V1wcYlThHF52vNxvHVSiu,"Riot Games",9A,https://p.scdn.co/mp3-preview/15034aa11fe15856df0e87dd661815bb96a93b48?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1089,"Redemption","Pentakill,Jorn Lande,Noora Louhimo",50,177,"melodic power metal, hel","Metal","III: Lost Chapter",2021-09-08,04:15,36,99,0,0,29,10,10,-4,A Major,4,2023-12-26,3voBp3LlT8uHeQJ1QNWr8K,"Riot Games",11B,https://p.scdn.co/mp3-preview/2cd24b0022ae79b11decdae8fd0773e66cdb8ad7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
1090,"Me Gusta (with Cardi B & Myke Towers)","Anitta,Myke Towers,Cardi B",61,110,"funk pop, funk rj, pagode baiano, pop, pop nacional, reggaeton, trap latino, urbano latino, rap","Pop, Latin, Hip Hop","Me Gusta (with Cardi B & Myke Towers)",2020-09-18,03:00,91,60,45,0,81,0,0,-4,F#/G♭ Minor,4,2023-12-26,7e1VoRlNumuEkXlITMHKLE,"Warner Records",11A,https://p.scdn.co/mp3-preview/ccc08bc15348f39b63ce145c2d7095bce18a9742?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515ab849e41df09b237b9f3a28
1091,"The Hex Core mk-2","Pentakill",37,93,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,03:24,51,89,0,50,15,0,60,-8,A#/B♭ Minor,4,2023-12-26,1PNCaYGRZ70863TyvsA3q0,"Riot Games",3A,https://p.scdn.co/mp3-preview/8ea3cff3f4c37c3e5bcc8c83a8cc18052f5f3a65?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
1092,"Dead Man's Plate","Pentakill",40,180,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:45,37,96,0,7,48,10,40,-6,B Major,4,2023-12-26,03KlsSYkdshISL4kg3uqqO,"Riot Games",1B,https://p.scdn.co/mp3-preview/d15f72a3e3ef50cb454c8ebc7a75c6b9f4a5537b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
1093,"Frozen Heart","Pentakill",39,145,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:58,46,99,0,0,27,20,0,-5,C♯/D♭ Major,4,2023-12-26,6SmqolecN0Sa5Ul3ekrN26,"Riot Games",3B,https://p.scdn.co/mp3-preview/439083ac7384910939d78eec1daa47b188f8e681?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
1094,"Rapid Firecannon","Pentakill",38,195,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:04,29,99,0,16,24,10,0,-5,F#/G♭ Major,4,2023-12-26,5hTFEOZrnKjDQJUBeJ19Mp,"Riot Games",2B,https://p.scdn.co/mp3-preview/9b6c92155c7c6302f54dd919038c79607b0041c3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
1095,"The Prophecy","Pentakill",35,53,"melodic power metal","Metal","Smite and Ignite",2014-06-03,00:47,61,48,24,0,54,30,0,-11,D Major,3,2023-12-26,4glz9iy7CSggrobpJkFk2S,"Riot Games",10B,https://p.scdn.co/mp3-preview/26ec001fb443f778063a3406e42141f971efc4b9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111b83ddd0da87a35c322da13
1096,"Sensiz Ben","Pera",63,106,"turkish rock","Rock","Giz",2013-12-10,04:30,73,61,12,0,55,0,20,-8,A Minor,4,2023-12-26,7mBE81zjitbqaf6oN31R5u,"Dokuz Sekiz Müzik",8A,https://p.scdn.co/mp3-preview/8b942bfd72d661638beac853762dc2b953dfe2d5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b89f2cbad7a8f3050d0a6b65
1097,"DOMINATION","Kayzo,Sullivan King,Papa Roach",51,150,"brostep, speed house, dubstep, alternative metal, nu metal, rap metal, rap rock, rock","Metal, Electronic, Rock","DOMINATION",2021-04-16,02:48,51,99,0,84,47,20,40,-1,C♯/D♭ Major,4,2023-12-26,3Co9QY7WBNKoS44Nsk93r6,"New Noize Records, Inc.",3B,https://p.scdn.co/mp3-preview/0a9366e06caf268883cf7931b6b476456b4d44f0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c20e04712c5b91a3538069f3
1098,"Black Diamond - Remastered 2016","Stratovarius",41,150,"finnish power metal, metal, neo classical metal, power metal, progressive metal, speed metal, symphonic metal","Metal","Best Of (Remastered)",2016-05-20,05:41,39,99,0,7,24,0,0,-6,C♯/D♭ Minor,4,2023-12-26,6v3UX3KGvhYwphqipOO84l,"earMUSIC",12A,https://p.scdn.co/mp3-preview/4196758f0d1d408471dfd12b960e5a1d537e4fc6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485179cb965cf070dd1d40c820dd
1099,"DiE4u","Bring Me The Horizon",67,160,"melodic metalcore, metalcore, modern rock, rock, uk metalcore","Metal, Rock","DiE4u",2021-09-16,03:27,36,92,0,0,26,30,20,-4,G Major,4,2023-12-26,2gT72HL4Y84K2Mle3miAMJ,"RCA Records Label",9B,https://p.scdn.co/mp3-preview/48a1227457bb5d5667a4db1a98eae9d511826933?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512391bf91fd75328b113d9126
1100,"I Still Love You","KISS",0,145,"glam rock, hard rock, rock","Rock","Creatures Of The Night",1982-10-13,06:06,43,60,0,0,6,0,60,-7,E Minor,3,2023-12-26,3UGAFI6gHmz88xMQbHr1UT,"Casablanca Records",9A,,https://i.scdn.co/image/ab67616d00004851f1e929bb0d493490a6549cdd
1101,"Bandoleros","Don Omar,Tego Calderón",72,91,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino, rap boricua","Hip Hop, Pop, Latin","The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack)",2006-06-20,05:05,66,90,32,0,79,20,10,-5,F Minor,4,2023-12-26,4BxzNZpcm1j3JczZzGNe2k,"Universal (MT)",4A,,https://i.scdn.co/image/ab67616d000048518b660b58d947c1d666d635c0
1102,"Bal","Duman",60,100,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,05:13,45,46,11,0,23,0,10,-8,B Minor,3,2023-12-26,7x76RN4ZCsw5DxT8LOmexq,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",10A,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
1103,"Turn The Page","Metallica",65,149,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Garage Inc.",1998-01-01,06:06,43,81,0,2,23,0,0,-4,G#/A♭ Major,4,2023-12-26,1aXFBWnnPFRKUN7vuIA5h0,"Blackened Recordings / Universal Music",4B,,https://i.scdn.co/image/ab67616d0000485175e6375e11550746705a9645
1104,"Yürek","Duman",0,128,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,04:11,67,72,28,0,72,0,10,-7,E Minor,4,2023-12-26,1H7ozYuW7d17dqSzcvezJ6,"PASAJ",9A,,https://i.scdn.co/image/ab67616d00004851690c8a1e18cebea2ecfebcd0
1105,"Bekle Dedi Gitti - Çizik","Kaan Tangöze",0,128,"turkish rock, turkish singer-songwriter","Rock, Pop","Gölge Etme",2015-09-22,04:37,59,29,87,0,45,0,0,-12,E Minor,4,2023-12-26,4z05OycjpswjAgFdZyW6Po,"ADA MÜZİK",9A,,https://i.scdn.co/image/ab67616d000048510a584dc806305804c4c6a436
1106,"Her Şeyi Yak","Duman",67,100,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,04:30,63,54,46,0,20,0,10,-7,D Major,4,2023-12-26,4uqlFpMPTKO6uAsX6qvK0l,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",10B,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
