#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
618,"Sen Sevda Mısın","Buray",55,83,"turkish deep house, turkish pop","Electronic, Pop","1 Şişe Aşk",2015-08-21,03:37,54,60,53,0,46,0,20,-7,A Minor,4,2023-12-26,5Bxrah6HOz1x123sIpnBgs,"SONY MUSIC TURKEY",8A,https://p.scdn.co/mp3-preview/f65c094f2c37456c511c77ddba2a9c649a1d3298?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ed6038d5a2317382ffea647f
619,"Olay","Ayse Hatun Onal",56,124,"turkish pop","Pop","Selam Dengesiz",2017-02-17,03:29,73,60,10,6,65,0,0,-7,D#/E♭ Minor,4,2023-12-26,4ZW46Kgf0SK3pOzBQDY5cM,"SONY MUSIC TURKEY",2A,https://p.scdn.co/mp3-preview/1b800ceb9cfb84ff7cb892806c106c24deb4014a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd7d67579fedfae9f18ecaa1
620,"Poşet","Serdar Ortaç",64,130,"turkish pop","Pop","Kara Kedi",2010-05-14,05:16,79,89,3,0,65,20,0,-5,G Minor,4,2023-12-26,3RmegrVcVzOmpugUtstJBl,"EMRE GRAFSON MÜZİK",6A,https://p.scdn.co/mp3-preview/71d0a97fb00b85d168b88ed444675a30b514beb2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851339c6b6dd9b58001f7b20b26
621,"Asrın Hatası","Serdar Ortaç",57,128,"turkish pop","Pop","Bilsem Ki (2000)",1999-10-21,04:57,79,92,15,0,86,0,0,-8,G#/A♭ Minor,4,2023-12-26,58jQG1WGxnMvHmhmJMm8E2,"BONUS MÜZİK PROD.",1A,https://p.scdn.co/mp3-preview/13f1bb248eeaa76e73d3b149551553cc24fb6959?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516eda6ed0d5cac66e40c8142f
622,"Karabiberim","Serdar Ortaç",65,152,"turkish pop","Pop","Aşk İçin",1994-08-17,03:47,78,84,65,0,97,0,0,-12,F Major,4,2023-12-26,649HpAJEsVk2VuCadjunXu,"BONUS MÜZİK PROD.",7B,https://p.scdn.co/mp3-preview/0a48e0d1aaf9cf9428cad0924d39142addd875fa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851279a29aed6c54fd81631a200
623,"Dansöz","Serdar Ortaç",64,130,"turkish pop","Pop","Mesafe",2006-04-25,05:16,70,93,1,0,82,0,30,-6,F#/G♭ Minor,4,2023-12-26,0ry1DcOVebPl6QMQQnY3Dr,"EMRE GRAFSON MÜZİK",11A,https://p.scdn.co/mp3-preview/b0c646e38f09ea0b0c9a2c3fe56ec27b24582c00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516ec24cd9406bdeee20a36a4f
624,"Mikrop","Serdar Ortaç",56,130,"turkish pop","Pop","Kara Kedi",2010-05-14,05:05,77,90,9,0,59,10,10,-4,G Major,4,2023-12-26,0cbjvKpGFY7UrazvtVQ9W6,"EMRE GRAFSON MÜZİK",9B,https://p.scdn.co/mp3-preview/23f31eeb96db3cf9dfc91abb4b8dd43bdd434ed7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851339c6b6dd9b58001f7b20b26
625,"Şans Meleğim","Kenan Doğulu",60,100,"turkish pop","Pop","Aşka Türlü Şeyler",2012-07-06,03:55,73,84,9,0,68,0,20,-6,C♯/D♭ Major,4,2023-12-26,7dU7rXOJugwag8zAmBckLq,"Doğulu Music",3B,https://p.scdn.co/mp3-preview/22a76695013f9d3bdc3ede60b5280f2a51a9f581?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510288919bb5582eaee60fe937
626,"Riders On The Storm - Fredwreck Remix","Snoop Dogg,The Doors",65,102,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap, acid rock, album rock, classic rock, hard rock, psychedelic rock, rock","Rock, Hip Hop","Riders On The Storm (Fredwreck Remix)",2007-01-01,06:22,88,79,42,0,83,10,10,-5,B Minor,4,2023-12-26,0RcYEWXtbu4ehdv1tiBOi0,"Geffen",10A,,https://i.scdn.co/image/ab67616d0000485147f58c2b7fe3bbd8d8671536
627,"I Do - Edited","Chingy",49,85,"crunk, dirty south rap, hip pop, pop rap, southern hip hop","Hip Hop, Pop","PowerBallin'",2004-01-01,03:57,90,68,6,0,54,10,30,-5,G Major,4,2023-12-26,1GmUaR6oZU3No1Km7OiEyX,"Capitol Records",9B,,https://i.scdn.co/image/ab67616d00004851fa741f8b4669f8712fd3cb13
628,"Rush Hour","Christopher Lawrence",0,136,"trance","Electronic","Rush Hour",2011-01-11,07:25,62,98,0,91,65,0,10,-7,C♯/D♭ Minor,4,2023-12-26,2hzjnKiuRM3qp1D6pAv60D,"Hook Recordings",12A,,https://i.scdn.co/image/ab67616d000048515ecf5d20180da6a7a8b854f9
629,"Nothing But You - CIrrus Mix","Paul van Dyk,Hemstock & Jennings,Cirrus",42,130,"german techno, trance, uplifting trance, ","Electronic","Nothing But You",2003-03-24,06:29,66,83,2,84,65,0,20,-11,G#/A♭ Major,4,2023-12-26,5o4W8Zu8DDY6lDIi0mtSrn,"VANDIT Records",4B,https://p.scdn.co/mp3-preview/0837ac9f08cc9065699c91088d17f8923c42e55a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e526e415b1988ec512d6d3ec
630,"İnsan Dertli Olunca","Bergen",58,83,"arabesk","Pop","Yıllar Affetmez",1998-00-00,04:34,47,71,90,4,68,0,50,-4,G Minor,4,2023-12-26,7oPVCLLZYpU52IUKQ3hRc1,"YAŞAR KEKEVA PLAKÇILIK",6A,https://p.scdn.co/mp3-preview/ded51ac116755c8ba045def2f5e619dfbae1ee84?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6fe0b710e0a155326199df5
631,"Nine Thou - Grant Mohrman Superstars Remix","Styles Of Beyond,Grant Mohrman",0,108,"cali rap, ","Hip Hop","Nine Thou (Grant Mohrman Superstars Remix)",2007-01-01,04:03,64,87,0,0,57,0,20,-7,C♯/D♭ Major,4,2023-12-26,18vrKPS0oVhYVNHRkONp3A,"Position Music",3B,,https://i.scdn.co/image/ab67616d0000485114c44f63930e1664176b078e
632,"Do Ya Thing (feat. Young Dro)","P$C,Young Dro",52,160,"atl hip hop, dirty south rap, crunk, futuristic swag, old school atlanta hip hop, southern hip hop, trap","Hip Hop","25 To Life (83804/edited version)",2005-08-23,04:25,75,76,32,0,70,30,10,-7,C♯/D♭ Major,3,2023-12-26,5ZcmLAogrj4HF8Odrz9XA2,"Atlantic Records",3B,https://p.scdn.co/mp3-preview/c0a6edb1e2193e6957719c60ce5aefbc6faabcbf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518bc7980356fd59c34a4fd410
633,"My Hood (Full Mix)","Suni Clay",48,100,"","","Suni Clay",2005-03-01,04:31,63,94,13,0,76,10,10,-3,D Major,4,2023-12-26,1buitg9HpTppOpOvXVu6E9,"Kick Ass Records",10B,https://p.scdn.co/mp3-preview/48a62cb2debb50ce2de6b7568171b50753102d06?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd52741abc4d71fa973d5dc3
634,"il vento d'oro","Yugo Kanno",64,135,"anime score, japanese soundtrack","Pop, Easy listening","JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture",2018-12-19,04:55,49,92,1,13,58,10,0,-5,B Major,4,2023-12-26,17VP4tofJ3evJbtY8Tk1Qi,"ワーナー ブラザース ジャパン",1B,https://p.scdn.co/mp3-preview/1f6889b5204e418e9977095978485d63c7eb88c0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ee07b239264db04dcf5148cd
635,"Angry Again","Megadeth",64,128,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Hidden Treasures",1995-00-00,03:47,69,72,0,68,96,0,30,-9,D#/E♭ Minor,4,2023-12-26,3CI1JP2ooMBSFjIy1u6Yrc,"Parlophone Catalogue",2A,,https://i.scdn.co/image/ab67616d00004851d408b2375e0ca6362c968d0f
636,"Lucretia - 2004 Remix","Megadeth",49,98,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Rust In Peace (2004 Remix / Expanded Edition)",1990-10-04,03:56,39,95,0,27,41,10,10,-4,B Minor,4,2023-12-26,1Bi6Me45Xiqy4kYUGGwBTv,"Capitol Records",10A,,https://i.scdn.co/image/ab67616d00004851be9fa5a89479b6af481938a0
637,"Meyhaneler Sen...","Gece Yolcuları",61,92,"turkish pop, turkish rock","Pop, Rock","Neden?",2013-01-01,04:38,65,65,63,0,48,0,10,-6,A Minor,4,2023-12-26,7F7wjOxu8yp9yWxIKtPFRl,"EMI",8A,,https://i.scdn.co/image/ab67616d00004851a712830a1c7dfd86f97ca4b2
638,"GÜNEŞ YERİNDE","Büyük Ev Ablukada",48,88,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,09:31,61,48,13,1,43,0,0,-13,A Minor,4,2023-12-26,4DcJxTf3hXEaJIN06xKFb8,"OLMADI KACARIZ",8A,https://p.scdn.co/mp3-preview/d06c5af1049bfa54db78f85ae91cc2951203b3b0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
639,"Repentless","Slayer",65,104,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Repentless",2015-09-11,03:19,40,99,0,10,25,0,10,-7,G#/A♭ Minor,4,2023-12-26,6W2KBpMMXW17r7dPyqi8Iu,"Nuclear Blast",1A,https://p.scdn.co/mp3-preview/77e50b65c81e3cfa0525dc9da9a27bee88114db7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de52c3555fd297174abacdb3
640,"unravel","TK from Ling tosite sigure",72,135,"j-poprock, j-rock","Rock","Fantastic Magic",2014-08-27,03:58,51,89,5,0,33,0,10,-3,G Minor,4,2023-12-26,1rN9QoVxw5U7TJkyaUR8C1,"Sony Music Labels Inc.",6A,https://p.scdn.co/mp3-preview/63d4aacff92bb8f275ec03e92505b3d315d63327?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b11c3ab5cb818192b7a61fdd
641,"Blinding Lights","The Weeknd",91,171,"canadian contemporary r&b, canadian pop, pop","R&B, Pop","After Hours",2020-03-20,03:20,51,73,0,0,33,0,0,-6,C♯/D♭ Major,4,2023-12-26,0VjIjW4GlUZAMYd2vXMi3b,"Republic Records",3B,,https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36
642,"Venom - Music From The Motion Picture","Eminem",73,136,"detroit hip hop, hip hop, rap","Hip Hop","Venom (Music From The Motion Picture)",2018-09-21,04:29,75,79,1,0,47,0,50,-5,C Major,4,2023-12-26,3kpYJjvM8Ja6btr5hEJLWc,"Aftermath",8B,,https://i.scdn.co/image/ab67616d000048511b95097dd6e47dfb02b315c8
643,"Losing My Religion","R.E.M.",85,126,"alternative rock, athens indie, permanent wave, rock","Rock","Out Of Time (25th Anniversary Edition)",1991-03-12,04:28,67,86,18,0,80,0,10,-5,A Minor,4,2023-12-26,31AOj9sFz2gM0O3hMARRBx,"Concord Records",8A,,https://i.scdn.co/image/ab67616d00004851e2dd4e821bcc3f70dc0c8ffd
644,"Till I Collapse","Eminem,Nate Dogg",86,171,"detroit hip hop, hip hop, rap, g funk, gangster rap, hardcore hip hop, west coast rap","Hip Hop","The Eminem Show",2002-05-26,04:57,55,85,6,0,10,10,0,-3,C♯/D♭ Major,4,2023-12-26,4xkOaSrkexMciUUogZKVTS,"Aftermath",3B,,https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4
645,"Berzerk","Eminem",69,95,"detroit hip hop, hip hop, rap","Hip Hop","The Marshall Mathers LP2 (Deluxe)",2013-11-05,03:58,74,87,2,0,68,30,20,-4,B Minor,4,2023-12-26,6Xk7PnitV9jCRorWt2LiVZ,"Aftermath",10A,,https://i.scdn.co/image/ab67616d00004851c6338d684995af10c2bf0533
646,"Unaccommodating (feat. Young M.A)","Eminem,Young M.A",60,90,"detroit hip hop, hip hop, rap, alternative r&b, lgbtq+ hip hop, nyc rap, trap","R&B, Hip Hop","Music To Be Murdered By",2020-01-17,03:36,85,75,2,0,39,0,30,-6,C♯/D♭ Major,4,2023-12-26,0q2vG0UVuy6ajjcpkQHdZM,"Shady/Aftermath/Interscope Records",3B,,https://i.scdn.co/image/ab67616d000048512f44aec83b20e40f3baef73c
647,"Around the World","Daft Punk",74,121,"electro, filter house, rock","Hip Hop, Electronic, Rock","Homework",1997-01-17,07:09,96,80,0,89,84,10,0,-5,G Major,4,2023-12-26,1pKYYY0dkg23sQQXi0Q5zN,"Daft Life Ltd./ADA France",9B,https://p.scdn.co/mp3-preview/069ca7413057323193028d0992abac9980c7f3c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ac778cc7d88779f74d33311
648,"Daha Mutlu Olamam","mor ve ötesi",64,136,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Gül Kendine",2001-00-00,03:40,49,70,1,0,56,0,0,-7,A Major,4,2023-12-26,2eLrEVKhufuCkMn0NhdWUJ,"ADA MÜZİK",11B,https://p.scdn.co/mp3-preview/eb21f5d206e5f923adbc0b6f815ddf49671a9b2b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851598a4aef0e9be51b51ea770e
649,"En Güzel Günüm Gecem","Duman",49,155,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,03:39,46,88,27,0,33,0,20,-5,C♯/D♭ Minor,4,2023-12-26,1Tuc5V9GEes0aCBppgJ9KH,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",12A,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
650,"Endamın Yeter","Kıraç",61,112,"anadolu rock, turkish pop, turkish rock","Rock, Pop","Zaman",2001-11-30,03:24,53,92,4,0,61,10,30,-6,E Minor,4,2023-12-26,5n1MwdIRqFtsFO4qp86USa,"MEYPOM",9A,https://p.scdn.co/mp3-preview/0e225d2241d09ff29b84bba861a5ad58b822d8a7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485119a1b29fa587b3ee53bec864
651,"Bir Kadın Çizeceksin","maNga",59,122,"turkish rock","Rock","maNga +",2004-01-27,03:59,70,93,6,0,79,0,10,-5,G Major,4,2023-12-26,397A58sUsAVNZlvriDmfl9,"SONY MUSIC TURKEY",9B,https://p.scdn.co/mp3-preview/e66ba2b95d0cb4abf1e48dd60dffaeaca9b456bd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c550b05098ae3723e0a8dc6c
652,"Train Of Consequences - Remastered 2004","Megadeth",52,115,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Youthanasia (Expanded Edition - Remastered)",1994-10-28,03:31,56,95,0,0,57,10,0,-4,G#/A♭ Major,4,2023-12-26,03Yv8adIIOsRACDHLUYS9l,"Capitol Records",4B,,https://i.scdn.co/image/ab67616d000048513171798d5cfc745f0ba24c84
653,"imma","bbno$,lentra",51,132,"canadian hip hop, dark trap, meme rap","Hip Hop","good luck have fun",2020-10-09,02:03,97,53,8,0,91,20,0,-9,C Minor,4,2023-12-26,3FxAHJDCXMx9ox4TEQpiIY,"bbno$",5A,https://p.scdn.co/mp3-preview/df7e167c180933f799753cd9b8ac1218a416f78a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851770f784e4ab79dd5963d2c90
654,"Fine China","Future,Juice WRLD",72,166,"atl hip hop, hip hop, rap, southern hip hop, trap, chicago rap, melodic rap","Hip Hop","Future & Juice WRLD Present... WRLD ON DRUGS",2018-10-19,02:21,66,54,5,0,55,30,10,-7,G Major,4,2023-12-26,5274I4mUMnYczyeXkGDWZN,"Epic/Freebandz/Grade A/Interscope",9B,https://p.scdn.co/mp3-preview/ba0f08da821dba541342b566bb8bdf7111cb7655?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851644c510e8d4c02ae69028297
655,"Life Is Good (feat. Drake)","Future,Drake",74,142,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, pop rap","Hip Hop, Pop","High Off Life",2020-05-15,03:57,80,57,7,0,54,40,10,-7,D Minor,4,2023-12-26,1K5KBOgreBi5fkEHvg5ap3,"Epic/Freebandz",7A,https://p.scdn.co/mp3-preview/554606d4fbc4afd5b835c130397f6ac86ba3cee9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851935d8d5369bc55e74a39303e
656,"goosebumps","Travis Scott",87,130,"hip hop, rap, slap house","Hip Hop, Electronic","Birds In The Trap Sing McKnight",2016-09-16,04:03,84,73,8,0,43,0,10,-3,G Major,4,2023-12-26,6gBFPUFcJLzWGx4lenP6h2,"Cactus Jack / Epic",9B,https://p.scdn.co/mp3-preview/5c45fee2743d39984ed2c1e2493d04a42d626f81?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce
657,"Ransom","Lil Tecca",83,180,"melodic rap, pluggnb, rap","Hip Hop","We Love You Tecca",2019-08-30,02:11,75,64,2,0,23,20,0,-6,G Minor,4,2023-12-26,1lOe9qE0vR9zwWQAOk6CoO,"Republic Records",6A,,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058
658,"Holy Diver","Dio",66,92,"album rock, alternative metal, glam metal, hard rock, metal, rock","Rock, Metal","Holy Diver",1983-00-00,05:40,47,78,1,48,12,0,20,-11,A#/B♭ Minor,4,2023-12-26,54yLLvpezvPO1lA3GspiZj,"UMC (Universal Music Catalogue)",3A,,https://i.scdn.co/image/ab67616d0000485115350aa1c89e23a5fa6c0de1
659,"shining on my ex","bbno$,Yung Gravy",55,89,"canadian hip hop, dark trap, meme rap, minnesota hip hop","Hip Hop","i don't care at all",2019-11-08,02:20,65,49,12,0,62,30,0,-9,E Minor,4,2023-12-26,1IhMuuTCpO0K7BM2MmIZ0w,"bbno$",9A,https://p.scdn.co/mp3-preview/2c604f142c745435460af56f53ff294c96df7c50?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
660,"gone girl","iann dior,Trippie Redd",45,95,"melodic rap, rap, trap","Hip Hop","Industry Plant",2019-11-08,02:16,68,71,16,0,36,0,0,-6,B Major,4,2023-12-26,3iH29NcCxYgI5shlkZrUoB,"TenThousand Projects, LLC",1B,,https://i.scdn.co/image/ab67616d00004851665f08f4717d16f352208569
661,"on god","bbno$,Lewis Grant",44,120,"canadian hip hop, dark trap, meme rap, hyperpop","Hip Hop, Pop","i don't care at all",2019-11-08,03:14,88,30,11,0,36,10,0,-11,G#/A♭ Major,4,2023-12-26,7a7wbihbtKPnMCq17iECek,"bbno$",4B,https://p.scdn.co/mp3-preview/33e3bd89d25a1c054fd79d45cf673aaa3cacd1f6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
662,"roxstar","raspy,Bangers Only",43,130,"pittsburgh rap, sad rap, ","Hip Hop","roxstar",2020-04-15,02:30,86,54,23,0,44,0,10,-7,C♯/D♭ Major,4,2023-12-26,0o2Jngx6YVivDjE6RqqFlF,"lil rxspy",3B,https://p.scdn.co/mp3-preview/57c17e1e69e54057c1150185f2a9be4d999c3ffe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517a6fd747a5f782ed517b60fc
663,"Roses","SAINt JHN",54,102,"melodic rap, slap house","Hip Hop, Electronic","Collection One",2018-03-30,02:53,78,50,34,0,28,0,10,-6,F Minor,4,2023-12-26,3mRlFZHUyvJbPTlkzg4LyJ,"HITCO",4A,,https://i.scdn.co/image/ab67616d00004851148e1f0715c7e9c1034d722c
664,"İnsanın Düştüğü Durumlar","Adamlar",47,104,"turkish rock","Rock","Eski Dostum Tankla Gelmiş",2014-09-08,04:44,58,56,1,0,60,0,10,-7,C Minor,4,2023-12-26,5oX6ZxPCilbqpIg5JM07Oj,"Fono Müzik Üretim",5A,https://p.scdn.co/mp3-preview/acb026cf78e06bd5d290f1dea697f60b8f45e396?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851956b9f22e3d5bb055c905815
665,"Seviyorsan İnanıyorsan","Duman",53,150,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,04:02,31,90,8,0,41,0,0,-5,D Minor,4,2023-12-26,4uK2HRxKYU3z9fQGaJhr2N,"PASAJ",7A,https://p.scdn.co/mp3-preview/185fb480572a1bb74231b296c6c363eeb7e49a67?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485104a14bda92ba327064436574
666,"Elleri Ellerime","Duman",59,116,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Duman 2",2010-07-06,04:16,67,64,8,0,61,0,10,-8,G Major,4,2023-12-26,0o16NrUwcH3U0fEEPD79VB,"SONY MUSIC TURKEY",9B,https://p.scdn.co/mp3-preview/156d885c78a2650ef67b47113430be1e8eedc46f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d0d71d22c8d179577756208
667,"Oyunbozan","mor ve ötesi",65,131,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Güneşi Beklerken",2012-12-17,04:37,49,87,0,1,63,0,10,-5,B Minor,4,2023-12-26,5DbtYgRjkUIapSm2Ilr81D,"RAKUN MÜZİK FİLM",10A,https://p.scdn.co/mp3-preview/3881ed43753ee6dc2f8e869dae43226d59c77bf8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517da7e8530ec24f3755115ca0
668,"Oje","Duman",46,110,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,04:20,72,51,15,0,72,0,0,-8,A Major,4,2023-12-26,4EGAVTk5kqX0lEBuNbEiGh,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",11B,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
669,"Öyle Dertli","Duman",61,95,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,05:01,56,62,1,1,48,0,40,-6,D Minor,4,2023-12-26,4wFjyPcfGWGYMwnztbzEQd,"PASAJ",7A,https://p.scdn.co/mp3-preview/d78269ed20795c0694aac0e7a707363cf114e6c4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485104a14bda92ba327064436574
670,"Bir Melek Vardı","Model",58,140,"turkish rock","Rock","Diğer Masallar",2011-02-16,03:58,50,83,4,0,58,0,10,-6,E Minor,4,2023-12-26,6OFh1Bd1HWPQZukyjS852d,"GNL",9A,https://p.scdn.co/mp3-preview/1ffc6f4431381090cc041b709803f3ed3c90cd0b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513f5526e4e33d3ae8d79db0b1
671,"Her Şeyi Yak","Duman",67,100,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,04:30,63,54,46,0,20,0,10,-7,D Major,4,2023-12-26,4uqlFpMPTKO6uAsX6qvK0l,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",10B,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
672,"Beni Boş Yere Yorma","Gripin",56,136,"turkish alternative, turkish pop, turkish rock","Pop, Rock","nasılım biliyor musun?",2017-12-15,04:19,55,49,71,0,45,0,10,-9,D Minor,4,2023-12-26,2Rkn8OzxSzOoob7ZaoMba6,"AVRUPA MÜZİK YAPIM",7A,https://p.scdn.co/mp3-preview/d1f9c08cdcd435dd5a1a96cd943f9e7cfefd522f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851108f04c567f5c72cd23d4c77
673,"Yalan","Duman",38,128,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Duman 1",2010-07-06,04:27,38,51,51,0,17,0,0,-9,D Minor,5,2023-12-26,46EjbvKYara0XXwcNvxyZm,"SONY MUSIC TURKEY",7A,https://p.scdn.co/mp3-preview/c0277b20ff0124f4b7655d3f2abc1d074f06c964?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485119a949e3e4bd668fc41106fc
674,"Kupa Kızı Ve Sinek Valesi","Teoman",66,95,"turkish rock","Rock","Teo",2003-03-05,04:55,59,77,2,0,37,0,30,-6,G#/A♭ Minor,4,2023-12-26,68xnudIZzP49DreYAMlbqZ,"AVRUPA MÜZİK YAPIM",1A,https://p.scdn.co/mp3-preview/3d0cfa90ce49ee13aa98dbad418e96452fdb00b9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485157d480949eabcea5aba85123
675,"Something In The Way","Nirvana",73,105,"grunge, permanent wave, rock","Rock","Nevermind (Remastered)",1991-09-26,03:52,43,20,75,26,7,0,10,-13,G#/A♭ Major,4,2023-12-26,4gHnSNHs8RyVukKoWdS99f,"Geffen",4B,,https://i.scdn.co/image/ab67616d00004851fbc71c99f9c1296c56dd51b6
676,"Hot (feat. Gunna)","Young Thug,Gunna",71,112,"atl hip hop, atl trap, gangster rap, melodic rap, rap, trap","Hip Hop","So Much Fun",2019-08-16,03:13,86,65,6,0,56,20,0,-8,C Minor,4,2023-12-26,5Z8HZM6iQMhhqyPcCGY5g9,"300 Entertainment/Atl",5A,https://p.scdn.co/mp3-preview/950d342474c987475e98ef86a51ed95c0181e480?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516fcd1b6e205d0d19d9efa0cc
677,"Rüyalarda Buruşmuşum","Adamlar",63,115,"turkish rock","Rock","Rüyalarda Buruşmuşuz",2016-10-27,03:31,66,43,37,0,46,0,10,-9,E Major,4,2023-12-26,4cQSOn9oP0MiM7BgiRngFk,"People Make Music",12B,https://p.scdn.co/mp3-preview/c17e6adc781e34334f5f6d1727fca177300b937b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ae0f560e2cd8c5d4ffef990
678,"Moana","G-Eazy,Jack Harlow",59,206,"indie pop rap, oakland hip hop, pop rap, rap, deep underground hip hop, kentucky hip hop","Hip Hop","Moana",2020-04-29,02:58,75,50,4,0,35,20,10,-7,C♯/D♭ Major,4,2023-12-26,1Tfxi7N3DW4zvAuVjt9g8X,"BPG/RVG/RCA Records",3B,https://p.scdn.co/mp3-preview/d62e990abba07c70e6f6e1be6bf6a21905b9024b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b6c96055af3892145d4396b
