#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
1428,"Papa Rose","Clower,Onur Atli",49,142,"covertronica, turkish edm","Electronic","Papa Rose",2022-06-10,02:28,78,96,14,4,85,10,10,-5,F#/G♭ Minor,4,2023-12-26,3FVNb3PEcjRvk5w3pPzcn6,"Bubble Project",11A,https://p.scdn.co/mp3-preview/40c42f7caa9e65765fc9ec43b163785a80aee8a7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516e0b740abdb718e435f3831f
1429,"Dansöz","Serdar Ortaç",64,130,"turkish pop","Pop","Mesafe",2006-04-25,05:16,70,93,1,0,82,0,30,-6,F#/G♭ Minor,4,2023-12-26,0ry1DcOVebPl6QMQQnY3Dr,"EMRE GRAFSON MÜZİK",11A,https://p.scdn.co/mp3-preview/b0c646e38f09ea0b0c9a2c3fe56ec27b24582c00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516ec24cd9406bdeee20a36a4f
1430,"MONTAGEM - PR FUNK","S3BZS,Mc Gw,Mc Menor Do Alvorada",85,130,"funk carioca, funk mtg, funk paulista, funk rj, phonk brasileiro","Hip Hop, Pop","MONTAGEM - PR FUNK",2023-05-01,01:01,88,80,73,6,80,0,0,-3,A Major,4,2023-12-26,6njJR3OIp3oA0Kc4aC9Tzf,"S3BZS",11B,https://p.scdn.co/mp3-preview/ff8b5e4bc38c86d9183088e4e9aa551e6f415e8f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516a922a01d3fb1c53873b1f9d
1431,"Ol Bana Razı","Dolu Kadehi Ters Tut",49,113,"turkish alt pop, turkish rock","Pop, Rock","Ölüm Dansı",2023-08-04,03:11,63,85,14,0,84,0,10,-6,A#/B♭ Minor,4,2023-12-26,32mTBAgoASdWAquI7OWOke,"Dolu Kadehi Ters Tut",3A,https://p.scdn.co/mp3-preview/c6ee941fe78b6a8f4893a6e991353c34b815a3e8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d5b2f53cb76e7faf9c8262f4
1432,"GECELERİN DERDİ","BEGE",62,125,"turkce drill, turkish hip hop, turkish trap","Hip Hop","BEGEFENDİ",2021-01-29,02:37,75,58,12,0,44,0,10,-7,E Minor,4,2023-12-26,36xr9L4RjXM5I0gjiQ6uTh,"BEGE",9A,https://p.scdn.co/mp3-preview/7cb0b926097fe8efdda3cddcf4862d51dabe45a9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d5fab2ce79b5ad8861565b46
1433,"Yalancı Bahar","Aşkın Nur Yengi",68,80,"turkish pop","Pop","Aşkın Nur Yengi",2002-04-05,03:38,57,73,61,0,63,0,10,-8,F Minor,4,2023-12-26,5pRYlG0LqPhBdRDB8wJV5i,"EMRE GRAFSON MÜZİK",4A,https://p.scdn.co/mp3-preview/d61641bd050c184f1db1f278907308fecc9ea7bf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b1e592472579122a73fea9a5
1434,"Bana Öyle Bakma","Teoman",63,115,"turkish rock","Rock","Aşk & Gurur",2011-05-09,03:29,52,38,85,0,35,0,0,-12,E Minor,4,2023-12-26,4DDMXN0aa2RLeR51FX186y,"AVRUPA MÜZİK YAPIM",9A,https://p.scdn.co/mp3-preview/6d1af3652ab35c9f5501b3f817cd2d8833d4af4d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516f1da649fcb1bdc85d54cc26
1435,"Boy's a Liar","PinkPantheress",73,133,"bedroom pop","Pop","Boy's a liar",2022-11-30,02:11,66,84,25,0,74,0,20,-8,F Major,4,2023-12-26,3NanY0K4okhIQzL33U5Ad8,"Warner Records",7B,https://p.scdn.co/mp3-preview/221777a319603445900b65db0ceaccb2624b0df3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515911dc1602a9d100ebe955fc
1436,"Basit Numaralar","Zerrin Özer",75,155,"turkish pop","Pop","Basit Numaralar",2023-08-04,02:56,78,88,51,0,58,30,0,-5,G Minor,4,2023-12-26,30DEgnb76AxLZgrrvqNErB,"Grand Müzik",6A,https://p.scdn.co/mp3-preview/c5f06c2fa5d9d4905cf78ce93d91d6b2bbe03eb7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b270da567d5ec6bdbf2a5e32
1437,"Nereden Bileceksiniz","Ahmet Kaya",60,109,"","","Dosta Düşmana Karşı",1998-03-06,06:00,51,71,75,0,51,0,10,-7,D Minor,4,2023-12-26,1RMnFV3jidSADH1ZSF8EAr,"GAM MÜZİK",7A,https://p.scdn.co/mp3-preview/0983d9229fc251c0af8576d6f1f3a94e919efcf8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485154240cb048beae24f2879ffe
1438,"Aşk Eski Bir Yalan","Kamuran Akkor",34,113,"anadolu rock, arabesk, classic turkish pop, turk sanat muzigi, turkish psych","Rock, Pop","Aşka Paydos",2012-10-27,02:21,44,64,69,0,69,0,70,-8,B Minor,4,2023-12-26,2KnCpaSdST2u31X4yVJBra,"Alparslan Müzik",10A,,https://i.scdn.co/image/ab67616d000048512ed3c0ae17741d497f71a81d
1439,"Tutsak","Sefo",60,90,"turkish trap","Hip Hop","Tutsak",2022-04-29,03:02,89,80,26,0,58,10,0,-6,B Minor,4,2023-12-26,6INQskS3bwLWvXtnJApHO2,"3TR6AP2",10A,https://p.scdn.co/mp3-preview/35cd299eaf7c8ea2f1b3dfd266c518dd120d4b62?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b4aad545c3e97444b1101da
1440,"Down by the River","Borislav Slavov",61,138,"video game music","Classical","Baldur's Gate 3 (Original Game Soundtrack)",2023-08-10,02:20,51,21,98,0,8,0,10,-12,G Minor,4,2023-12-26,4H1FlITv3PMErUOyQYgUDK,"Borislav Slavov",6A,https://p.scdn.co/mp3-preview/386be195d75f8a44e3f96d8c9a4fd4448f2a7454?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ac9e040600333ecee1507fe
1441,"Trip attım","ALIZADE",71,96,"zhenskiy rep","","Trip attım",2023-10-06,02:01,75,52,0,2,23,0,20,-8,G#/A♭ Major,4,2023-12-26,3eCpykORJcDHvDWxvrKYDu,"New Wave",4B,https://p.scdn.co/mp3-preview/539818961078ba3193fc14b693e7fc99131e1fc5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851570839d0b4767f860d271944
1442,"AFEDERSİN","ALIZADE",53,87,"zhenskiy rep","","LATIN VIRGIN",2023-03-17,02:42,74,66,18,0,74,20,10,-3,B Minor,5,2023-12-26,2FFX9ooUxWLXP5kjRLy7hH,"New Wave",10A,https://p.scdn.co/mp3-preview/a880535d418df8613d5094536c76ca2e48cbad24?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149bee5dcc3928b2ad63a7e10
1443,"Gucci (feat. Big Baby Tape)","ALIZADE,Big Baby Tape",44,88,"zhenskiy rep, russian hip hop, russian trap","Hip Hop","Gucci (feat. Big Baby Tape)",2019-12-20,02:42,89,84,4,0,79,10,10,-5,A Major,4,2023-12-26,23ZGU27quURzDEkomdMekA,"Warner Music Russia",11B,https://p.scdn.co/mp3-preview/c37efec2620431e629c82b6565671f7a837c5bb5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d908af7258828361a5aa09b3
1444,"SİYAH ARABA","ALIZADE",44,126,"zhenskiy rep","","LATIN VIRGIN",2023-03-17,02:13,83,58,42,0,84,40,0,-6,G#/A♭ Major,4,2023-12-26,6tCSFZyHA1FAtIFQKpohQb,"New Wave",4B,https://p.scdn.co/mp3-preview/f84f0ccea828832ed19b11a8b3289c94d88d0336?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149bee5dcc3928b2ad63a7e10
1445,"u mad!","bbno$",44,84,"canadian hip hop, dark trap, meme rap","Hip Hop","eat ya veggies",2021-10-08,02:31,78,48,11,0,64,30,0,-8,C Minor,4,2023-12-26,2fDtjP6dRnNnrOkc8dBfm9,"bbno$",5A,,https://i.scdn.co/image/ab67616d000048518c25aa58d7e0894df7436348
1446,"Nightmare on Peachtree Street (feat. Freddie Dredd)","Yung Gravy,bbno$,Freddie Dredd,BABY GRAVY",56,125,"meme rap, minnesota hip hop, canadian hip hop, dark trap, aesthetic rap, phonk, ","Hip Hop","Nightmare on Peachtree Street (feat. Freddie Dredd)",2023-08-04,03:12,81,68,2,0,36,10,70,-6,A#/B♭ Minor,4,2023-12-26,1iSNk5qM7aScyTL3508KQ6,"Baby Gravy 3",3A,https://p.scdn.co/mp3-preview/b3747814a9dbf6b372f5e219789cbf7f97a85230?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ffae99ae149329597856162f
1447,"Cuma","cakal",70,103,"turkce drill","","HAFTASONU",2023-06-23,02:10,72,80,37,0,66,10,10,-7,F#/G♭ Minor,4,2023-12-26,4v1eCQCl3d5w8a6Czv4qTv,"Perros Blancos",11A,https://p.scdn.co/mp3-preview/2b21a1fab3e138160a3b234e7c387851b0e51c59?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a6a07fd27e858347f1b28603
1448,"Yaz Yaz Yaz","mor ve ötesi,Aleyna Tilki",48,145,"turkish alternative, turkish alternative rock, turkish rock, turkish pop","Pop, Rock","Yaz Yaz Yaz",2023-07-28,03:36,61,57,1,0,38,0,10,-7,A Minor,4,2023-12-26,2YLO4vnGIRZ08ENbmjyBe1,"DOĞAN MÜZİK YAPIM",8A,https://p.scdn.co/mp3-preview/8db7adbaef888bfc7f055eab87cae2a387425b25?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d2cf33677030754b3704a9c1
1449,"Bazen","mor ve ötesi",39,143,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Gül Kendine",2001-00-00,03:55,54,60,0,0,76,0,10,-9,C Major,4,2023-12-26,72EsHQaM41uaUlq2nMHQFy,"ADA MÜZİK",8B,https://p.scdn.co/mp3-preview/61d4a2b06effd2e95d83b674b554c8efbe948dbd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851598a4aef0e9be51b51ea770e
1450,"Aynen","Heijan,Muti",70,148,"turkish hip hop, turkce drill","Hip Hop","Hermano",2023-04-28,03:06,71,51,8,0,75,10,30,-11,C♯/D♭ Major,4,2023-12-26,72HD3OMs70hTZlbKVVd1rG,"TFB Records",3B,https://p.scdn.co/mp3-preview/3b2b85daa3cec1fa273ba218086da2ea00121d72?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851965a9c2c41ab5c84477f3606
1451,"What Is Love - 7" Mix","Haddaway",76,124,"eurodance, europop","Pop","The Album",1993-09-13,04:30,68,77,2,1,74,0,20,-8,G Minor,4,2023-12-26,2IHaGyfxNoFPLJnaEg4GTs,"Coconut Music",6A,https://p.scdn.co/mp3-preview/1871a3c86c96e19f954e4690a55e141c36425f6f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fe2466bf2316d66cf3d3249c
1452,"Maneater","Nelly Furtado",83,133,"canadian latin, canadian pop, dance pop, pop","Latin, Pop","Loose",2006-01-01,04:18,80,78,3,0,79,0,10,-5,F#/G♭ Major,4,2023-12-26,4wH4dJgrsxONID6KS2tDQM,"Mosley / Geffen",2B,,https://i.scdn.co/image/ab67616d00004851a6f439c8957170652f9410e2
1453,"Bakıcaz","Hande Yener",56,112,"turkish pop","Pop","Hepsi Hit, Vol. 2",2017-06-30,03:42,74,86,1,0,76,0,30,-5,C♯/D♭ Major,4,2023-12-26,0wscdJimrINUAGbBjy1I0E,"Poll Production",3B,https://p.scdn.co/mp3-preview/7866ba2801ee1779fdb36460a17408f99f85ddda?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485112398b83a8b989e64aecd3b8
1454,"Low","SZA",83,145,"pop, r&b, rap","Pop, R&B, Hip Hop","SOS",2022-12-09,03:01,70,55,43,0,34,0,10,-7,C Minor,4,2023-12-26,2GAhgAjOhEmItWLfgisyOn,"Top Dawg Entertainment/RCA Records",5A,https://p.scdn.co/mp3-preview/5b6dd5a1d06d0bdfd57382a584cbf0227b4d9a4b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485170dbc9f47669d120ad874ec1
1455,"Sofia","Clairo",81,113,"bedroom pop, indie pop, pov: indie","Pop","Immunity",2019-08-02,03:08,74,62,60,0,64,0,20,-10,C Major,4,2023-12-26,7B3z0ySL9Rr0XvZEAjWZzM,"FADER Label",8B,,https://i.scdn.co/image/ab67616d0000485133ccb60f9b2785ef691b2fbc
1456,"Haberin Yok Ölüyorum","Duman",61,128,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,06:01,52,58,42,0,34,0,30,-7,A Major,4,2023-12-26,0JVaHDV9om0itoYoYpBBPT,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",11B,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
1457,"Sağlam Kalça","Borqy",73,142,"","","Sağlam Kalça",2023-08-04,02:14,83,82,27,0,71,20,10,-8,A Minor,4,2023-12-26,01zrETrdU6ywRoqXZXBfbV,"OSC ENM.",8A,https://p.scdn.co/mp3-preview/1c19efb253785f5e72b53f01f765265404844990?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851072ebf2494b2b7b0103a861b
1458,"Dibine Kadar","Duman",65,142,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Duman 1",2010-07-06,03:48,44,92,0,0,13,0,10,-7,A Major,4,2023-12-26,5pbFyTdwtJVmZB5LXmccX4,"SONY MUSIC TURKEY",11B,https://p.scdn.co/mp3-preview/b0b194d2dc07704bca92f48a3f7cf100db5e3a23?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485119a949e3e4bd668fc41106fc
1459,"PİÇ BÖCEK","ALIZADE",51,130,"zhenskiy rep","","LATIN VIRGIN",2023-03-17,02:04,78,83,9,0,60,10,10,-6,A Major,4,2023-12-26,6hiEl6TWbEOMD034jwUmNX,"New Wave",11B,https://p.scdn.co/mp3-preview/36fbeb1b90dfe5f346ad970a22609010de1dd361?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149bee5dcc3928b2ad63a7e10
1460,"Beynimi Siktin","ALIZADE",54,108,"zhenskiy rep","","Beynimi Siktin",2022-10-14,03:04,74,53,0,2,25,0,30,-7,G#/A♭ Minor,4,2023-12-26,4YjDw6azfkK9uyn4As5nDB,"New Wave",1A,https://p.scdn.co/mp3-preview/df2e55848a5c1b9201a470437e170ffbbc4f0be3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a34c3dde50e355d73efb838c
1461,"I Want to Live - Classical Version","Borislav Slavov",51,77,"video game music","Classical","Baldur's Gate 3 (Original Game Soundtrack)",2023-08-10,03:59,39,11,95,87,14,0,10,-17,D Minor,4,2023-12-26,4IQrCJJiiwBx8G5v6GtMwe,"Borislav Slavov",7A,https://p.scdn.co/mp3-preview/11f963ce3ca7078ad1fafcfd84e9b25030164e0b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ac9e040600333ecee1507fe
1462,"Feyzullah","Alpha",42,140,"","","Feyzullah",2019-06-19,01:36,85,64,33,0,50,20,10,-5,A#/B♭ Minor,4,2023-12-26,6UDzr0rh9dG6XoZDYGMeMW,"24Saat Müzik",3A,https://p.scdn.co/mp3-preview/fbdc667998904682caee3d15f883552a0b2082ba?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516b13a11c10c1f6603ecd959d
1463,"Amcı","Orkundk,Porçay",46,90,"","","Amcı",2019-06-27,02:43,77,56,58,0,61,30,10,-10,A#/B♭ Major,4,2023-12-26,42idQeun2SugRkVxgvBXIb,"Orkundk'nın Tarzı",6B,https://p.scdn.co/mp3-preview/d98a64a93d9c85f013dbe48cf4c8d994b1c07c18?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511951fe5c4cc9b9ada50f0bd7
1464,"Benim İçin Üzülme","Bergen",59,183,"arabesk","Pop","Acıların Kadını",1998-06-18,05:02,32,39,66,0,59,0,0,-8,E Minor,3,2023-12-26,48laGKFr73HmALqSKqlzv0,"Yaşar Kekeva Plakçilik",9A,https://p.scdn.co/mp3-preview/33af239c16883704943fcf0c34a89f6e9002ccc5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f3ced05792546f8eae493fb5
1465,"Sabahçı Kahvesi","Ferdi Tayfur",57,160,"arabesk","Pop","Prangalar",1992-06-26,04:40,39,40,24,0,28,0,20,-14,F Major,4,2023-12-26,2Opk6XL5mU2SwL3bdfMB5P,"FERDİFON PLAK KASET",7B,https://p.scdn.co/mp3-preview/a5496103ad95eb9c9a38f1f4a6cdcc3c5fb4debc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7ee6d8ed564001dbec4ffcf
1466,"Yanmışım","Ferdi Tayfur",27,108,"arabesk","Pop","Hoşçakal",1990-10-16,03:36,52,55,57,0,75,0,10,-12,A#/B♭ Major,4,2023-12-26,4ozkAnPOB6qpZnEa7T06u7,"FERDİFON PLAK KASET",6B,https://p.scdn.co/mp3-preview/21ac446a32f93b0394624627d7df411ae9447041?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511844ac86613302a39a712271
1467,"İçim Yanar","Ferdi Tayfur",52,80,"arabesk","Pop","Mor Güller / Fadime'nin Düğünü",1994-03-03,04:18,45,30,56,0,24,0,20,-14,G Minor,4,2023-12-26,2iJSm2qKRujRjBeMAHUbKn,"FERDİFON PLAK KASET",6A,https://p.scdn.co/mp3-preview/f28cc174b7d465c87d5b8b8f506c5a84bc9ddce8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485193e2a7e235cb61fd7dd8f2c2
1468,"Huzurum Kalmadı","Ferdi Tayfur",56,95,"arabesk","Pop","Huzurum Kalmadı",2002-08-28,03:53,52,48,92,89,64,0,20,-6,A Minor,4,2023-12-26,4L43P5wEYzkIkrCEI37wFe,"Elenor Müzik",8A,https://p.scdn.co/mp3-preview/0ebb16d2118259ef5c42dd88f6cd6f9877ea3598?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516af32a71112f1627072e5862
1469,"Gardiyan","Adanalı Ayhan",49,91,"","","Aç Kapıyı Gardiyan",2016-12-20,04:57,47,69,80,0,60,10,50,-6,F#/G♭ Minor,4,2023-12-26,6MTHBsiIhQHLOaffkPWgov,"Kasetçi Kerim",11A,https://p.scdn.co/mp3-preview/e3c895059a57827e3bf686463d0f13ef2cbf5e97?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485193760c96725410b51d383d89
1470,"Main Theme, Pt. 1","Borislav Slavov",54,129,"video game music","Classical","Baldur's Gate 3 (Original Game Soundtrack)",2023-08-10,02:47,23,51,94,92,9,0,10,-11,A Major,4,2023-12-26,7h76oHuys1Kh9P15EDEtQ2,"Borislav Slavov",11B,https://p.scdn.co/mp3-preview/f01a33dc772382d8df34a3471f23a66dc3771104?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ac9e040600333ecee1507fe
1471,"FANCY","TWICE",74,132,"k-pop, k-pop girl group, pop","Pop","FANCY YOU",2019-04-22,03:33,70,87,1,0,78,0,60,-2,F Minor,4,2023-12-26,2qQpFbqqkLOGySgNK8wBXt,"Republic Records - TWICE",4A,https://p.scdn.co/mp3-preview/882cf5e6794767c924e0a084d3c5681468b9ede2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ff7c2dfd0ed9b2cf6bf9c818
1472,"Summer Nights","SIAMES,Barbie Williams",55,100,"pop argentino, ","Latin","HOME",2020-03-13,03:35,62,81,0,0,40,0,10,-5,A Minor,4,2023-12-26,6zRBNkFmcNLgb3mOLmUK8i,"SIAMÉS",8A,https://p.scdn.co/mp3-preview/81ad6a9bbacc9d79c993d2db6e3ae23a73d97573?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516031abc846e4815d43383665
1473,"Shinzo wo Sasageyo!","Linked Horizon",70,160,"anime, otacore","Pop","Shingeki no Kiseki",2017-00-00,05:41,44,98,22,0,20,0,20,-4,C Major,4,2023-12-26,5uraJqtCBvLpwt3VeomZdq,"PONY CANYON INC.",8B,https://p.scdn.co/mp3-preview/9a6bffee121f2c40be36b75757cc7c6ca63048dc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485174164dc6fb6a320abf6a34fd
1474,"Twilight Of The Thunder God","Amon Amarth",62,191,"groove metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, tolkien metal, viking metal","Metal","Twilight Of The Thunder God",2008-09-30,04:08,37,92,0,3,28,0,0,-5,F#/G♭ Major,4,2023-12-26,5u3l2TONYacJgmRPQVaF9y,"Metal Blade Records",2B,https://p.scdn.co/mp3-preview/2f3db0050a78d730e5e9b063ad5c8484f73932c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519203fd1f5c23f0ad92ce63fa
1475,"User Friendly","Namakopuri,Us Cracks",38,165,"","","Cyberpunk 2077: Radio, Vol. 3 (Original Soundtrack)",2020-12-25,03:05,58,97,11,0,39,10,30,-4,B Minor,4,2023-12-26,2SGth4SygAAmkuxNkwNquq,"Lakeshore Records",10A,https://p.scdn.co/mp3-preview/956f03535d6f78c4886ff1d8a0dfdb3f209dbb06?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511dbbe25807996493bc175633
1476,"Guren no Yumiya","Linked Horizon",68,90,"anime, otacore","Pop","Shingeki no Kiseki",2017-00-00,05:10,46,95,2,0,33,0,0,-6,C♯/D♭ Minor,4,2023-12-26,70p3HYq9iHZisJqpDmWd1U,"PONY CANYON INC.",12A,https://p.scdn.co/mp3-preview/16186b457a6ddeb7c353167598d881631778a4a8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485174164dc6fb6a320abf6a34fd
1477,"1400 / 999 Freestyle","Trippie Redd,Juice WRLD",51,142,"melodic rap, rap, trap, chicago rap","Hip Hop","A Love Letter To You 3",2018-11-09,02:55,83,57,1,0,57,0,10,-6,F#/G♭ Minor,4,2023-12-26,75lcPkAkUsKWHGBlGM476R,"TenThousand Projects, LLC",11A,,https://i.scdn.co/image/ab67616d0000485192bb8047753d97ff274b2f5f
1478,"P2","Lil Uzi Vert",65,155,"hip hop, melodic rap, philly rap, rage rap, rap","Hip Hop","Eternal Atake",2020-03-06,03:54,78,72,2,0,49,10,10,-5,B Minor,4,2023-12-26,3kW4z2pIj5VY5fLjBrMRL5,"Generation Now/Atlantic",10A,https://p.scdn.co/mp3-preview/921cde773a79522d702fe89fa443c214b03168df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d5f1bbe527fa685633339add
1479,"Peace Sells - 2004 Remaster","Megadeth",59,138,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Peace Sells...But Who's Buying? (Expanded Edition - Remastered)",1986-00-00,04:02,30,92,0,26,70,10,50,-4,B Minor,4,2023-12-26,3090goAxG6IlpCifA8m9xB,"Capitol Records",10A,,https://i.scdn.co/image/ab67616d000048518fc06398d8852596d4981252
1480,"West Coast","Lana Del Rey",84,123,"art pop, pop","Pop","Ultraviolence (Deluxe)",2014-01-01,04:16,53,59,19,2,46,0,0,-8,F#/G♭ Minor,4,2023-12-26,5Y6nVaayzitvsD5F7nr3DV,"Polydor Records",11A,,https://i.scdn.co/image/ab67616d000048511624590458126fc8b8c64c2f
1481,"Repentless","Slayer",65,104,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Repentless",2015-09-11,03:19,40,99,0,10,25,0,10,-7,G#/A♭ Minor,4,2023-12-26,6W2KBpMMXW17r7dPyqi8Iu,"Nuclear Blast",1A,https://p.scdn.co/mp3-preview/77e50b65c81e3cfa0525dc9da9a27bee88114db7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de52c3555fd297174abacdb3
1482,"Feel Special","TWICE",72,129,"k-pop, k-pop girl group, pop","Pop","Feel Special",2019-09-23,03:26,71,96,3,0,64,0,10,-1,C♯/D♭ Major,4,2023-12-26,3Hz3tTQwOdM6XkA0ALB2G9,"Republic Records - TWICE",3B,https://p.scdn.co/mp3-preview/1cfa672555442755523456ac60cc2dc5ba2ad305?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149b81808fcdaeeb55bef59d1
1483,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",69,58,"classical, classical drill, late romantic era, russian romanticism, orchestral performance, british orchestra, orchestra","Classical","Tchaikovsky: Swan Lake",1976-01-01,02:46,14,16,91,92,7,0,10,-19,E Minor,4,2023-12-26,2xizRhme7pYeITbH1NLLGt,"Warner Classics",9A,https://p.scdn.co/mp3-preview/a1fbfa63beffdd711a0e4689b5fe1cd77c771fc1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d9c6602aa95abd8c5b146da
1484,"The Barber of Seville: Overture (Arr. V. Bodunov for two Violins)","Gioachino Rossini,Duo Divites",6,90,"classical, italian opera, italian romanticism, ","Classical","Cogitare et Sentire",2020-04-20,04:35,70,17,99,30,51,0,10,-16,G Major,4,2023-12-26,46zBQsiNGNQRmt9V8oV5Vr,"primTON",9B,https://p.scdn.co/mp3-preview/6df6bc032df68c5999de6846646df788cd45e770?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513039d66998ab001df43ca941
1485,"Voices Of Spring, Op. 410","Johann Strauss II,Richard Genée,Marko Letonja,Lorina Gore,Tasmanian Symphony Orchestra",32,99,"classical, late romantic era, operetta, orchestra","Classical","Johann Strauss: Waltzes and Arias",2016-11-11,07:47,38,15,93,3,17,0,10,-17,A#/B♭ Major,4,2023-12-26,27Xt9hWRW0tUstFr1mjq42,"ABC Classic",6B,https://p.scdn.co/mp3-preview/6dd27673790b8d84555eb5534b6e22559e501da5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511c8c04b5dbbd08d08ab09d0a
